,WaveformDecomposition.stop_methode,WaveformDecomposition.stop_region,WaveformDecomposition.threshold,WaveformDecomposition.fwhm,WaveformDecomposition.search_range,WaveformDecomposition.search_edge,MipTimeRetrieval.pe_hit_time,MipTimeRetrieval.window_length,MipTimeRetrieval.window_threshold,SystematicsStudy.threshold_tres,SystematicsStudy.range_time,SystematicsStudy.start_mpv,SystematicsStudy.window_length_mpv,MPV_1,MPV_2,MPV_3,MPV_4,TRes,TRes_shift
0,2.0,3.0,0.5,4.0,1000.0,200.0,1.0,4.0,1.0,0.4,4.0,14980.0,275.0,16.500000000844416,13.500000001752403,15.500000000912172,15.500000001169788,0.9289954505886837,-0.4592393238260491
1,2.0,3.0,0.5,4.0,1000.0,200.0,1.0,4.0,1.0,0.4,6.0,14980.0,275.0,16.500000000844416,13.500000001752403,15.500000000912172,15.500000001169788,0.8070766848042151,-0.4865497778557702
2,2.0,3.0,0.5,4.0,1000.0,200.0,1.0,4.0,1.0,0.5,4.0,14980.0,275.0,16.500000000844416,13.500000001752403,15.500000000912172,15.500000001169788,0.8989699541936323,-0.5093501464945511
3,2.0,3.0,0.5,4.0,1000.0,200.0,1.0,4.0,1.0,0.5,6.0,14980.0,275.0,16.500000000844416,13.500000001752403,15.500000000912172,15.500000001169788,0.7806881015303104,-0.5424226637491559
4,2.0,3.0,0.5,4.0,1000.0,200.0,1.0,4.0,1.0,0.6,4.0,14980.0,275.0,16.500000000844416,13.500000001752403,15.500000000912172,15.500000001169788,0.7872432178276848,-0.5397460950251183
5,2.0,3.0,0.5,4.0,1000.0,200.0,1.0,4.0,1.0,0.6,6.0,14980.0,275.0,16.500000000844416,13.500000001752403,15.500000000912172,15.500000001169788,0.7013534585768915,-0.5743041922253641
6,2.0,3.0,0.5,4.0,1000.0,200.0,1.0,4.0,2.0,0.4,4.0,14980.0,275.0,16.500000000844416,13.500000001752403,15.500000000912172,15.500000001169788,0.9289954505886837,-0.4592393238260491
7,2.0,3.0,0.5,4.0,1000.0,200.0,1.0,4.0,2.0,0.4,6.0,14980.0,275.0,16.500000000844416,13.500000001752403,15.500000000912172,15.500000001169788,0.8070766848042151,-0.4865497778557702
8,2.0,3.0,0.5,4.0,1000.0,200.0,1.0,4.0,2.0,0.5,4.0,14980.0,275.0,16.500000000844416,13.500000001752403,15.500000000912172,15.500000001169788,0.8989699541936323,-0.5093501464945511
9,2.0,3.0,0.5,4.0,1000.0,200.0,1.0,4.0,2.0,0.5,6.0,14980.0,275.0,16.500000000844416,13.500000001752403,15.500000000912172,15.500000001169788,0.7806881015303104,-0.5424226637491559
10,2.0,3.0,0.5,4.0,1000.0,200.0,1.0,4.0,2.0,0.6,4.0,14980.0,275.0,16.500000000844416,13.500000001752403,15.500000000912172,15.500000001169788,0.7872432178276848,-0.5397460950251183
11,2.0,3.0,0.5,4.0,1000.0,200.0,1.0,4.0,2.0,0.6,6.0,14980.0,275.0,16.500000000844416,13.500000001752403,15.500000000912172,15.500000001169788,0.7013534585768915,-0.5743041922253641
12,2.0,3.0,0.5,4.0,1000.0,200.0,1.0,4.0,6.0,0.4,4.0,14980.0,275.0,16.500000000844416,13.500000001752403,15.500000000912172,15.500000001169788,1.0012817054892593,-0.46507492951160156
13,2.0,3.0,0.5,4.0,1000.0,200.0,1.0,4.0,6.0,0.4,6.0,14980.0,275.0,16.500000000844416,13.500000001752403,15.500000000912172,15.500000001169788,0.9340043713976857,-0.4815222903182768
14,2.0,3.0,0.5,4.0,1000.0,200.0,1.0,4.0,6.0,0.5,4.0,14980.0,275.0,16.500000000844416,13.500000001752403,15.500000000912172,15.500000001169788,4.338437240462088,-0.5161188314225
15,2.0,3.0,0.5,4.0,1000.0,200.0,1.0,4.0,6.0,0.5,6.0,14980.0,275.0,16.500000000844416,13.500000001752403,15.500000000912172,15.500000001169788,0.8647828042180763,-0.538264872709456
16,2.0,3.0,0.5,4.0,1000.0,200.0,1.0,4.0,6.0,0.6,4.0,14980.0,275.0,16.500000000844416,13.500000001752403,15.500000000912172,15.500000001169788,0.8675851729874112,-0.5540326387675506
17,2.0,3.0,0.5,4.0,1000.0,200.0,1.0,4.0,6.0,0.6,6.0,14980.0,275.0,16.500000000844416,13.500000001752403,15.500000000912172,15.500000001169788,0.7873051181662243,-0.5776106791193699
18,2.0,3.0,0.5,4.0,1000.0,200.0,1.0,12.0,1.0,0.4,4.0,14980.0,275.0,16.500000000844416,13.500000001752403,15.500000000912172,15.500000001169788,4.4706264219040746,-0.30703044447550465
19,2.0,3.0,0.5,4.0,1000.0,200.0,1.0,12.0,1.0,0.4,6.0,14980.0,275.0,16.500000000844416,13.500000001752403,15.500000000912172,15.500000001169788,3.2828311177610847,-0.29976166308067254
20,2.0,3.0,0.5,4.0,1000.0,200.0,1.0,12.0,1.0,0.5,4.0,14980.0,275.0,16.500000000844416,13.500000001752403,15.500000000912172,15.500000001169788,0.9763809141569324,-0.31750959470776235
21,2.0,3.0,0.5,4.0,1000.0,200.0,1.0,12.0,1.0,0.5,6.0,14980.0,275.0,16.500000000844416,13.500000001752403,15.500000000912172,15.500000001169788,0.9764548877996122,-0.3089592176680959
22,2.0,3.0,0.5,4.0,1000.0,200.0,1.0,12.0,1.0,0.6,4.0,14980.0,275.0,16.500000000844416,13.500000001752403,15.500000000912172,15.500000001169788,0.944894095235231,-0.32383729089621793
23,2.0,3.0,0.5,4.0,1000.0,200.0,1.0,12.0,1.0,0.6,6.0,14980.0,275.0,16.500000000844416,13.500000001752403,15.500000000912172,15.500000001169788,0.9546858183809107,-0.31528159782670967
24,2.0,3.0,0.5,4.0,1000.0,200.0,1.0,12.0,2.0,0.4,4.0,14980.0,275.0,16.500000000844416,13.500000001752403,15.500000000912172,15.500000001169788,4.4706264219040746,-0.30703044447550465
25,2.0,3.0,0.5,4.0,1000.0,200.0,1.0,12.0,2.0,0.4,6.0,14980.0,275.0,16.500000000844416,13.500000001752403,15.500000000912172,15.500000001169788,3.2828311177610847,-0.29976166308067254
26,2.0,3.0,0.5,4.0,1000.0,200.0,1.0,12.0,2.0,0.5,4.0,14980.0,275.0,16.500000000844416,13.500000001752403,15.500000000912172,15.500000001169788,0.9763809141569324,-0.31750959470776235
27,2.0,3.0,0.5,4.0,1000.0,200.0,1.0,12.0,2.0,0.5,6.0,14980.0,275.0,16.500000000844416,13.500000001752403,15.500000000912172,15.500000001169788,0.9764548877996122,-0.3089592176680959
28,2.0,3.0,0.5,4.0,1000.0,200.0,1.0,12.0,2.0,0.6,4.0,14980.0,275.0,16.500000000844416,13.500000001752403,15.500000000912172,15.500000001169788,0.944894095235231,-0.32383729089621793
29,2.0,3.0,0.5,4.0,1000.0,200.0,1.0,12.0,2.0,0.6,6.0,14980.0,275.0,16.500000000844416,13.500000001752403,15.500000000912172,15.500000001169788,0.9546858183809107,-0.31528159782670967
30,2.0,3.0,0.5,4.0,1000.0,200.0,1.0,12.0,6.0,0.4,4.0,14980.0,275.0,16.500000000844416,13.500000001752403,15.500000000912172,15.500000001169788,0.974643990854449,-0.30160309435079213
31,2.0,3.0,0.5,4.0,1000.0,200.0,1.0,12.0,6.0,0.4,6.0,14980.0,275.0,16.500000000844416,13.500000001752403,15.500000000912172,15.500000001169788,0.9815761141606199,-0.2949635462529058
32,2.0,3.0,0.5,4.0,1000.0,200.0,1.0,12.0,6.0,0.5,4.0,14980.0,275.0,16.500000000844416,13.500000001752403,15.500000000912172,15.500000001169788,0.9737988240429234,-0.31301880683996197
33,2.0,3.0,0.5,4.0,1000.0,200.0,1.0,12.0,6.0,0.5,6.0,14980.0,275.0,16.500000000844416,13.500000001752403,15.500000000912172,15.500000001169788,0.9730995115323982,-0.3049992642216461
34,2.0,3.0,0.5,4.0,1000.0,200.0,1.0,12.0,6.0,0.6,4.0,14980.0,275.0,16.500000000844416,13.500000001752403,15.500000000912172,15.500000001169788,0.9433824530375251,-0.31955911074691057
35,2.0,3.0,0.5,4.0,1000.0,200.0,1.0,12.0,6.0,0.6,6.0,14980.0,275.0,16.500000000844416,13.500000001752403,15.500000000912172,15.500000001169788,0.9538933640424053,-0.3111449599184463
36,2.0,3.0,0.5,4.0,1000.0,200.0,1.0,36.0,1.0,0.4,4.0,14980.0,275.0,16.500000000844416,13.500000001752403,15.500000000912172,15.500000001169788,0.9662439275584431,-0.29746534531649427
37,2.0,3.0,0.5,4.0,1000.0,200.0,1.0,36.0,1.0,0.4,6.0,14980.0,275.0,16.500000000844416,13.500000001752403,15.500000000912172,15.500000001169788,0.9872813137601136,-0.29006038211113905
38,2.0,3.0,0.5,4.0,1000.0,200.0,1.0,36.0,1.0,0.5,4.0,14980.0,275.0,16.500000000844416,13.500000001752403,15.500000000912172,15.500000001169788,3.325430122770763,-0.30443827683476354
39,2.0,3.0,0.5,4.0,1000.0,200.0,1.0,36.0,1.0,0.5,6.0,14980.0,275.0,16.500000000844416,13.500000001752403,15.500000000912172,15.500000001169788,0.9804685382966218,-0.2977751917534223
40,2.0,3.0,0.5,4.0,1000.0,200.0,1.0,36.0,1.0,0.6,4.0,14980.0,275.0,16.500000000844416,13.500000001752403,15.500000000912172,15.500000001169788,0.9607482416161808,-0.29884684522560195
41,2.0,3.0,0.5,4.0,1000.0,200.0,1.0,36.0,1.0,0.6,6.0,14980.0,275.0,16.500000000844416,13.500000001752403,15.500000000912172,15.500000001169788,0.9650589710248075,-0.29318475591742704
42,2.0,3.0,0.5,4.0,1000.0,200.0,1.0,36.0,2.0,0.4,4.0,14980.0,275.0,16.500000000844416,13.500000001752403,15.500000000912172,15.500000001169788,0.9662439275584431,-0.29746534531649427
43,2.0,3.0,0.5,4.0,1000.0,200.0,1.0,36.0,2.0,0.4,6.0,14980.0,275.0,16.500000000844416,13.500000001752403,15.500000000912172,15.500000001169788,0.9872813137601136,-0.29006038211113905
44,2.0,3.0,0.5,4.0,1000.0,200.0,1.0,36.0,2.0,0.5,4.0,14980.0,275.0,16.500000000844416,13.500000001752403,15.500000000912172,15.500000001169788,3.325430122770763,-0.30443827683476354
45,2.0,3.0,0.5,4.0,1000.0,200.0,1.0,36.0,2.0,0.5,6.0,14980.0,275.0,16.500000000844416,13.500000001752403,15.500000000912172,15.500000001169788,0.9804685382966218,-0.2977751917534223
46,2.0,3.0,0.5,4.0,1000.0,200.0,1.0,36.0,2.0,0.6,4.0,14980.0,275.0,16.500000000844416,13.500000001752403,15.500000000912172,15.500000001169788,0.9607482416161808,-0.29884684522560195
47,2.0,3.0,0.5,4.0,1000.0,200.0,1.0,36.0,2.0,0.6,6.0,14980.0,275.0,16.500000000844416,13.500000001752403,15.500000000912172,15.500000001169788,0.9650589710248075,-0.29318475591742704
48,2.0,3.0,0.5,4.0,1000.0,200.0,1.0,36.0,6.0,0.4,4.0,14980.0,275.0,16.500000000844416,13.500000001752403,15.500000000912172,15.500000001169788,1.0530755925069246,-0.2723808796134987
49,2.0,3.0,0.5,4.0,1000.0,200.0,1.0,36.0,6.0,0.4,6.0,14980.0,275.0,16.500000000844416,13.500000001752403,15.500000000912172,15.500000001169788,3.452961621123025,-0.28605613094560384
50,2.0,3.0,0.5,4.0,1000.0,200.0,1.0,36.0,6.0,0.5,4.0,14980.0,275.0,16.500000000844416,13.500000001752403,15.500000000912172,15.500000001169788,0.9701239355532508,-0.30139723343784247
51,2.0,3.0,0.5,4.0,1000.0,200.0,1.0,36.0,6.0,0.5,6.0,14980.0,275.0,16.500000000844416,13.500000001752403,15.500000000912172,15.500000001169788,0.9787348236727375,-0.2945343867315475
52,2.0,3.0,0.5,4.0,1000.0,200.0,1.0,36.0,6.0,0.6,4.0,14980.0,275.0,16.500000000844416,13.500000001752403,15.500000000912172,15.500000001169788,0.9619076477272338,-0.2967493052678313
53,2.0,3.0,0.5,4.0,1000.0,200.0,1.0,36.0,6.0,0.6,6.0,14980.0,275.0,16.500000000844416,13.500000001752403,15.500000000912172,15.500000001169788,0.9656536106863115,-0.29104854314477074
54,2.0,3.0,0.5,4.0,1000.0,200.0,2.0,4.0,1.0,0.4,4.0,14980.0,275.0,16.500000000844416,13.500000001752403,15.500000000912172,15.500000001169788,0.9656536106863115,-0.29104854314477074
